make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Mercedes-Benz,GLE,W166,SUV,2015,2018,4-matic,3,245,400,AWD,DB2394,DB2483,,Std. 4-Wheel Disc
Mercedes-Benz,GLE,C292,SUV,2015,2019,4-matic D,3,190,350,AWD,DB2394,DB2483,,Std. 4-Wheel Disc
Mercedes-Benz,GLE,C292,SUV,2017,2019,4-matic AMG,3,287,43,AWD,,DB2483,,
Mercedes-Benz,GLE,C292,SUV,2015,2019,4-matic AMG,5.5,430,63 S,AWD,,DB2483,,
Mercedes-Benz,GLE,W166,SUV,2016,2018,4-matic AMG,3,270,43,AWD,,DB2483,,
Mercedes-Benz,GLE,W166,SUV,2017,2018,4-matic AMG,3,287,43,AWD,,DB2483,,
Mercedes-Benz,GLS,X166,SUV,2015,2019,4-matic D,3,190,350,AWD,DB2394,DB2483,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W166,SUV,2011,2015,4-matic BlueTEC CDI,2.2,150,ML 250,AWD,DB2394,DB2483,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W164,SUV,2005,2009,4-matic CDI,3,165,ML 320,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,M-Class,W163,SUV,1999,2005,CDI,2.7,120,ML 270,AWD,DB1406,DB1430,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W164,SUV,2005,2009,4-matic CDI,3,140,ML 280,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,M-Class,W164,SUV,2009,2011,4-matic CDI,3,140,ML 300,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,M-Class,W164,SUV,2010,2011,4-matic CDI,3,150,ML 300,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,M-Class,W163,SUV,1998,2003,,3.2,160,ML 320,AWD,DB1406,DB1417,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W164,SUV,2005,2011,4-matic,3.5,200,ML 350,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,M-Class,W166,SUV,2011,2015,4-matic,3.5,225,ML 350,AWD,DB2394,DB2483,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W166,SUV,2011,2015,4-matic BlueTEC,3,190,ML 350,AWD,DB2394,DB2483,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W163,SUV,2003,2005,,3.7,173,ML 350,AWD,DB1406,DB1430,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W163,SUV,2002,2005,,3.7,180,ML 350,AWD,DB1406,DB1430,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W164,SUV,2009,2011,4-matic CDI,3,165,ML 350,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,M-Class,W164,SUV,2010,2011,4-matic CDI,3,170,ML 350,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,M-Class,W164,SUV,2005,2011,4-matic,5.5,285,ML 500,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,M-Class,W164,SUV,2005,2011,4-matic,5,225,ML 500,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,M-Class,W166,SUV,2012,2015,4-matic,4.7,300,ML 500,AWD,,DB2483,,
Mercedes-Benz,M-Class,W163,SUV,1999,2001,,4.3,200,ML 430,AWD,DB1406,DB1417,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W166,SUV,2013,2015,4-matic,3,245,ML 400,AWD,DB2394,DB2483,,Std. 4-Wheel Disc
Mercedes-Benz,M-Class,W163,SUV,2001,2005,,5,215,ML 500,AWD,DB1453,DB1461,,Std. 4-Wheel Disc
Mercedes-Benz,Marco Polo,W447,Bus,2015,2021,CDI,2.2,120,220,RWD,DB1973,DB2471,,Std. Brake System
Mercedes-Benz,M-Class,W163,SUV,2000,2005,AMG,5.4,255,ML 55,AWD,DB1453,DB1461,,Std. 4-Wheel Disc
Mercedes-Benz,Marco Polo,W447,Bus,2022,,CDI,2,140,250,RWD,DB1973,DB2471,,Std. Brake System
Mercedes-Benz,M-Class,W166,SUV,2011,2015,4-matic AMG,5.5,386,ML 63,AWD,,DB2483,,
Mercedes-Benz,M-Class,W166,SUV,2011,2015,4-matic AMG,5.5,410,ML 63,AWD,,DB2483,,
Mercedes-Benz,O 404,"356.105, 356.113, 356.303, 356.305, 356.313, 356.315, 356.323...",Bus,1991,1999,,,,,,,CVP013,,
Mercedes-Benz,MB,W661,Van,1999,2003,D,2.3,58,100 2.3,FWD,DB1710,,,Other Products
Mercedes-Benz,MB,W661,Van,1999,2005,D,2.9,70,140 2.9,FWD,DB1710,,,Other Products
Mercedes-Benz,MB,W661,Van,2001,2005,D,2.9,70,100 2.9,FWD,DB1710,,,Other Products
Mercedes-Benz,MB,W661,Van,1999,2005,,2.3,90,100 2.3 i,FWD,DB1710,,,Other Products
Mercedes-Benz,O 404,"614.428, 618.203, 618.213, 618.223, 618.233",Bus,1994,1999,,,,,,,CVP013,,
Mercedes-Benz,O 404,"356.105, 356.323, 356.333, 356.353, 356.363, 614.313, 614.315...",Bus,1991,1999,,,,,,,CVP013,,
Mercedes-Benz,O 404,"618.208, 618.218, 618.238",Bus,1994,1999,,,,,,,CVP013,,
Mercedes-Benz,O 404,"356.405, 356.465, 614.428, 618.205, 618.213, 618.215, 618.223...",Bus,1994,1999,,,,,,,CVP013,,
Mercedes-Benz,O 404,614.448,Bus,1991,1999,,,,,,CVP013,,,Other Products
Mercedes-Benz,OF,,,1983,,,,,1617 [355.098] 0L Bus Chassis,,CVP020,,,Other Products
Mercedes-Benz,R-Class,"W251, V251",MPV,2006,2012,4-matic CDI,3,140,R 280,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,OH,,,1970,,,,,1316 [345.230] 0L Bus Chassis,,CVP020,,,Other Products
Mercedes-Benz,OH,,,1970,,,,,"1518 [368.002, 368.004, 368.006] 0L Bus Chassis",,CVP020,,,Other Products
Mercedes-Benz,OF,,,1983,,,,,1621 [355.099] 0L Bus Chassis,,CVP020,,,Other Products
Mercedes-Benz,R-Class,"W251, V251",MPV,2006,2010,4-matic CDI,3,165,R 320,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,R-Class,"W251, V251",MPV,2009,2011,4-matic CDI,3,140,R 300,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,R-Class,"W251, V251",MPV,2006,2012,CDI,3,140,R 280,RWD,DB2048,DB2049,,Other Products
Mercedes-Benz,R-Class,"W251, V251",MPV,2005,2012,4-matic,3.5,200,R 350,AWD,,DB2049,,
Mercedes-Benz,R-Class,"W251, V251",MPV,2009,2011,CDI,3,140,R 300,RWD,DB2048,DB2049,,Other Products
Mercedes-Benz,S-Class,W126,Sedan,1979,1985,,2.7,115,280 S,RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,"W108, W109",Sedan,1968,1972,,2.7,118,"280 SE, SEL",RWD,DB11,DB2,,Other Products
Mercedes-Benz,R-Class,"W251, V251",MPV,2011,2014,4-matic CGI,3.5,225,R 350,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,R-Class,"W251, V251",MPV,2006,2014,4-matic CDI,3,155,R 350,AWD,,DB2049,,
Mercedes-Benz,R-Class,"W251, V251",MPV,2009,2011,4-matic CDI,3,165,R 350,AWD,,DB2049,,
Mercedes-Benz,R-Class,"W251, V251",MPV,2010,2013,4-matic CDI,3,195,R 350,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,R-Class,"W251, V251",MPV,2007,2014,4-matic,5.5,285,R 500,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,R-Class,"W251, V251",MPV,2005,2014,4-matic,5,225,R 500,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,S-Class,"W108, W109",Sedan,1970,1972,,3.5,147,300 SEL 3.5,RWD,DB11,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1986,1991,,3,132,"300 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1985,1989,,3,138,"300 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W140,Sedan,1992,1993,,3.2,170,"300 SE, SEL / S320",RWD,,DB1241,,
Mercedes-Benz,S-Class,W126,Sedan,1981,1986,,2.7,136,"280 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W140,Sedan,1993,1998,,2.8,145,300 SE 2.8,RWD,,DB1241,,
Mercedes-Benz,S-Class,C126,Coupe,1982,1985,,3.8,145,380 SEC,RWD,,DB2,,
Mercedes-Benz,S-Class,"W108, W109",Sedan,1968,1972,,2.7,118,300 SEL,RWD,DB11,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W140,Sedan,1991,1998,,4.2,210,"400 SE, SEL / S420",RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,"W108, W109",Sedan,1968,1972,,6.3,184,300 SEL 6.3,RWD,DB11,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1981,1986,,3.8,145,"380 SE, SEL",RWD,DB243,DB1321,,Other Products
Mercedes-Benz,S-Class,W126,Sedan,1981,1985,,3.8,150,"380 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1979,1986,,3.8,160,"380 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,C126,Coupe,1985,1991,,4.1,150,420 SEC,RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1985,1991,,4.9,164,"500 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1979,1985,,4.9,170,"500 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1979,1985,,4.9,177,"500 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1985,1991,,4.9,180,"500 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1987,1991,,4.9,185,"500 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1987,1991,,4.9,195,"500 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1989,1991,,5,185,"500 SE, SEL Cat",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1985,1991,,4.1,150,"420 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W140,Sedan,1991,1998,,5,240,"500 SE, SEL",RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,C140,Coupe,1992,1999,,5,235,500 SEC / CL 500 / S 500,RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W140,Sedan,1991,1992,,6,300,"600 SE, SEL",RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,C140,Coupe,1992,1999,,6,290,600 SEC / CL 600 / S 600,RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,C126,Coupe,1986,1991,,5.5,178,560 SEC,RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W126,Sedan,1985,1991,,5.5,178,"560 SE, SEL",RWD,DB243,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,C215,Coupe,2000,2006,,5,225,CL 500,RWD,,DB1657,,
Mercedes-Benz,S-Class,C216,Coupe,2011,2013,,4.7,320,CL 500,RWD,,DB1657,,
Mercedes-Benz,S-Class,C216,Coupe,2006,2013,,5.5,285,CL 500,RWD,,DB1657,,
Mercedes-Benz,S-Class,C216,Coupe,2011,2013,4-matic,4.7,320,CL 500,AWD,,DB1657,,
Mercedes-Benz,S-Class,C216,Coupe,2006,2013,,5.5,380,CL 600,RWD,DB2515,DB2363,,Other Products
Mercedes-Benz,S-Class,C215,Coupe,2002,2006,Kompressor AMG,5.5,368,CL 55,RWD,,DB2363,,
Mercedes-Benz,S-Class,C215,Coupe,1999,2006,AMG,5.4,265,CL 55,RWD,DB1453,DB1458,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,C215,Coupe,1999,2006,,5.8,270,CL 600,RWD,DB1453,DB1458,,Other Products
Mercedes-Benz,S-Class,"W221, V221",Sedan,2011,2013,CDI,2.2,150,S 250,RWD,,DB1657,,
Mercedes-Benz,S-Class,W140,Sedan,1995,1998,,2.8,142,S 280,RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,C215,Coupe,2003,2006,AMG,6,450,CL 65,RWD,,DB2363,,
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2014,2017,BlueTEC Hybrid,2.2,170,S 300 / h,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2011,2013,4-matic BlueTEC,3,190,S 350,AWD,,DB1657,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2005,2009,CDI,3,173,S 320,RWD,,DB1657,,
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2013,2017,BlueTEC D,3,190,S 350,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W220, V220",Sedan,1998,2005,,3.2,165,S 320,RWD,,DB1657,,
Mercedes-Benz,S-Class,"W220, V220",Sedan,1999,2002,CDI,3.2,145,S 320,RWD,DB1453,DB1458,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,"W221, V221",Sedan,2011,2013,BlueTEC,3,190,S 350,RWD,,DB1657,,
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2017,2020,D,3,210,S 350,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2009,2013,CDI,3,173,S 350,RWD,,DB1657,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2011,2013,4-matic CGI,3.5,225,"S 350 , S 350 L",AWD,,DB1657,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2011,2013,CGI,3.5,225,"S 350 , S 350 L",RWD,,DB1657,,
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2017,2018,D,2.9,250,S 400,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W220, V220",Sedan,2003,2005,,3.7,180,"S 350, S 350 L",RWD,,DB1657,,
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2013,2017,Hybrid,3.5,225,S 400 / h,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2008,2013,4-matic,3.5,200,"S 350, S 350 L",AWD,,DB1657,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2005,2013,,3.5,200,"S 350, S 350 L",RWD,,DB1657,,
Mercedes-Benz,S-Class,"W220, V220",Sedan,2003,2005,,4.3,205,"S 430, S 430 L",RWD,DB1403,DB1457,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W140,Sedan,1993,1998,,4.2,205,S 420,RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,W140,Sedan,1991,1998,,4.2,214,S 420,RWD,,DB1241,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2009,2013,Hybrid,3.5,205,S 400,RWD,,DB1657,,
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2014,2017,,3,245,S 400,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2017,2020,EQ Boost,3,270,S 450,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2011,2013,CGI,4.7,320,"S 500 , S 500 L",RWD,,DB1657,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2011,2013,4-matic CGI,4.7,320,"S 500 , S 500 L",AWD,,DB1657,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2005,2013,,4.7,250,"S 450, S 450 L",RWD,,DB1657,,
Mercedes-Benz,S-Class,A217,Convertible,2015,2017,,4.7,335,S 500,RWD,,DB2580,,
Mercedes-Benz,S-Class,C217,Coupe,2014,2017,,4.7,335,S 500,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W221, V221",Sedan,2005,2013,,5.5,285,"S 500, S 500 L",RWD,DB1453,DB1458,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2013,2017,,4.7,335,"S 500, S500 L",RWD,DB1453,DB1458,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,"W220, V220",Sedan,2003,2005,,5,225,"S 500, S 500 L",RWD,DB1453,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,"W220, V220",Sedan,2002,2005,Kompressor AMG,5.5,368,S 55,RWD,,DB2363,,
Mercedes-Benz,S-Class,W140,Sedan,1993,1998,,5,235,S 500,RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,C217,Coupe,2017,2020,,4,345,S 560,RWD,,DB2580,,
Mercedes-Benz,S-Class,A217,Convertible,2017,2020,,4,345,S 560,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W220, V220",Sedan,2003,2005,AMG,5.5,265,S 55,RWD,DB1453,,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2017,2020,,4,345,S 560,RWD,,DB2580,,
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2013,2017,4-matic AMG,5.5,430,S 63,AWD,DB2515,,,Other Products
Mercedes-Benz,S-Class,"W221, V221",Sedan,2005,2013,,5.5,380,"S 600, S 600 L",RWD,DB2515,DB2363,,Other Products
Mercedes-Benz,S-Class,W140,Sedan,1993,1998,,6,290,S 600,RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,S-Class,"W220, V220",Sedan,2003,2005,,5.5,368,"S 600, S 600 L",RWD,DB1453,DB1241,,Std. Brake System
Mercedes-Benz,S-Class,"W220, V220",Sedan,2000,2005,,5.8,270,"S 600, S 600 L",RWD,DB1453,DB1241,,Std. Brake System
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2013,2017,AMG,5.5,430,S 63,RWD,DB2515,,,Other Products
Mercedes-Benz,S-Class,"W222, V222, X222",Sedan,2014,2017,AMG,6,463,S 65,RWD,DB2515,,,Other Products
Mercedes-Benz,S-Class,"W220, V220",Sedan,2004,2005,AMG,6,450,"S 65 , S 65 L",RWD,,DB2363,,
Mercedes-Benz,S-Class,C140,Coupe,1992,1993,,6,300,SEC / CL 600,RWD,DB1284,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,SL,C107,Coupe,1974,1981,,2.7,136,280 C,RWD,DB143,DB2,,Other Products
Mercedes-Benz,SL,R230,Convertible,2009,2012,,3,170,300,RWD,,DB1657,,
Mercedes-Benz,SL,R129,Convertible,1998,2001,,3.2,165,320,RWD,,DB1241,,
Mercedes-Benz,SL,C107,Coupe,1972,1976,,3.5,147,350 C,RWD,DB11,DB2,,Other Products
Mercedes-Benz,SL,R129,Convertible,1993,2001,,2.8,142,280,RWD,,DB1241,,
Mercedes-Benz,SL,R129,Convertible,1998,2001,,2.8,150,280,RWD,,DB1241,,
Mercedes-Benz,SL,R231,Convertible,2014,2016,,3,245,400,RWD,,DB2580,,
Mercedes-Benz,SL,R231,Convertible,2016,2019,,3,270,400,RWD,,DB2580,,
Mercedes-Benz,SL,R107,Convertible,1971,1980,,3.5,143,350,RWD,DB11,DB2,,Other Products
Mercedes-Benz,SL,R231,Convertible,2012,2014,,3.5,225,350,RWD,,DB2580,,
Mercedes-Benz,SL,R230,Convertible,2006,2012,,3.5,200,350,RWD,DB1453,DB1657,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R230,Convertible,2008,2012,,3.5,232,350,RWD,DB1453,DB1657,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R230,Convertible,2003,2012,,3.7,180,350,RWD,DB1453,DB1657,,Std. 4-Wheel Disc
Mercedes-Benz,SL,C107,Coupe,1973,1975,,4.5,165,450 C,RWD,DB95,DB2,BS1630,Std. 4-Wheel Disc
Mercedes-Benz,SL,R129,Convertible,1998,2001,,5,225,500,RWD,,DB1241,,
Mercedes-Benz,SL,R129,Convertible,1992,2001,,5,235,500,RWD,DB1453,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R129,Convertible,1989,1992,,5,240,500,RWD,DB1320,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R230,Convertible,2006,2012,,5.5,285,500,RWD,DB1453,DB1657,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R230,Convertible,2003,2012,,5,225,500,RWD,DB1453,DB1657,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R107,Convertible,1972,1980,,4.5,165,450,RWD,DB143,DB2,BS1630,Std. 4-Wheel Disc
Mercedes-Benz,SL,R107,Convertible,1986,1989,,4.9,164,500,RWD,DB1321,,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R107,Convertible,1986,1989,,4.9,180,500,RWD,DB1321,,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R230,Convertible,2006,2012,AMG,5.4,380,55,RWD,DB2515,,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R231,Convertible,2012,2015,,4.7,320,500,RWD,DB1453,DB1657,,Std. 4-Wheel Disc
Mercedes-Benz,SL,R231,Convertible,2015,2020,,4.7,335,500,RWD,,DB2580,,
Mercedes-Benz,SL,R230,Convertible,2002,2012,Kompressor AMG,5.5,368,55,RWD,,DB2363,,
Mercedes-Benz,SL,R129,Convertible,1992,2001,,6,290,600,RWD,,DB1241,,
Mercedes-Benz,SL,R230,Convertible,2003,2012,,5.5,368,600,RWD,DB2515,DB2363,,Other Products
Mercedes-Benz,SL,R230,Convertible,2006,2012,,5.5,380,600,RWD,DB2515,DB2363,,Other Products
Mercedes-Benz,SLC,R172,Convertible,2016,2018,,1.6,115,180,RWD,DB2181,DB2318,,Other Products
Mercedes-Benz,SL,R230,Convertible,2004,2012,AMG,6,450,65,RWD,DB2515,DB2363,,Other Products
Mercedes-Benz,SL,R230,Convertible,2008,2012,AMG,6.2,386,63,RWD,DB2515,,,Other Products
Mercedes-Benz,SL,R231,Convertible,2012,2014,AMG,5.5,395,63,RWD,DB2515,,,Other Products
Mercedes-Benz,SLK,R170,Convertible,2000,2004,Kompressor,2,120,200,RWD,DB1321,DB1428,,Other Products
Mercedes-Benz,SLK,R171,Convertible,2004,2011,Kompressor,1.8,120,200,RWD,DB2235,DB1428,,Std. 4-Wheel Disc
Mercedes-Benz,SLK,R171,Convertible,2008,2011,Kompressor,1.8,135,200,RWD,DB2235,DB1428,,Std. 4-Wheel Disc
Mercedes-Benz,SLC,R172,Convertible,2016,2020,,2,180,300,RWD,DB2183,DB2318,,Other Products
Mercedes-Benz,SLC,R172,Convertible,2016,2020,,2,135,200,RWD,DB2183,DB2318,,Other Products
Mercedes-Benz,SLK,R172,Convertible,2011,2015,,1.8,150,250,RWD,DB2181,DB2318,,Other Products
Mercedes-Benz,SLK,R171,Convertible,2009,2011,,3,170,300,RWD,DB2235,DB1428,,Std. 4-Wheel Disc
Mercedes-Benz,SLK,R170,Convertible,1997,2000,,2,100,200,RWD,DB1330,DB1428,,Std. 4-Wheel Disc
Mercedes-Benz,SLK,R172,Convertible,2011,2016,,1.8,135,200,RWD,DB2181,DB2318,,Other Products
Mercedes-Benz,SLK,R172,Convertible,2015,2016,,2,135,200,RWD,DB2183,DB2318,,Other Products
Mercedes-Benz,SLK,R170,Convertible,1996,2000,Kompressor,2.3,142,230,RWD,DB1330,DB1428,,Std. 4-Wheel Disc
Mercedes-Benz,SLK,R170,Convertible,2000,2000,Kompressor,2.3,145,230,RWD,DB1321,DB1428,,Other Products
Mercedes-Benz,SLK,R170,Convertible,2000,2004,,3.2,160,320,RWD,DB1403,DB1428,,Other Products
Mercedes-Benz,SLK,R171,Convertible,2005,2011,AMG,5.5,265,55,RWD,DB1845,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,SLK,R172,Convertible,2011,2016,,3.5,225,350,RWD,DB2183,DB2318,,Other Products
Mercedes-Benz,SLK,R171,Convertible,2004,2011,,3.5,200,350,RWD,DB2235,,,Std. 4-Wheel Disc
Mercedes-Benz,SLK,R171,Convertible,2008,2011,,3.5,224,350,RWD,DB2235,,,Std. 4-Wheel Disc
Mercedes-Benz,SLK,R170,Convertible,2001,2004,Kompressor AMG,3.2,260,32,RWD,,DB1241,,
Mercedes-Benz,SLS AMG,C197,Coupe,2010,2014,,6.2,420,6.2,RWD,DB2515,,,Other Products
Mercedes-Benz,SLS AMG,C197,Coupe,2013,2014,,6.2,464,6.2,RWD,DB2515,,,Other Products
Mercedes-Benz,SLS AMG,R197,Convertible,2011,2014,,6.2,420,6.2,RWD,DB2515,,,Other Products
Mercedes-Benz,SLS AMG,C197,Coupe,2013,2014,,6.2,435,6.2 GT,RWD,DB2515,,,Other Products
Mercedes-Benz,SLS AMG,R197,Convertible,2013,2014,,6.2,435,6.2 GT,RWD,DB2515,,,Other Products
Mercedes-Benz,Sprinter 2-t,"B901, B902",Platform/Chassis,2000,2006,CDI,2.1,60,208,RWD,DB1959,DB1978,,Std. 4-Wheel Disc
Mercedes-Benz,"Sprinter 3,5-t",B906,Platform/Chassis,2006,2009,CDI,2.1,65,309,RWD,DB1973,DB1972,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t",B906,Van,2006,2009,CDI,2.1,65,309,RWD,DB1973,DB1972,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t",B906,Van,2009,2018,CDI,2.2,70,310,RWD,DB1973,DB1972,,Std. Brake System
Mercedes-Benz,Sprinter 2-t,"B901, B902",Bus,2000,2006,CDI,2.1,60,208,RWD,DB1959,DB1978,,Std. 4-Wheel Disc
Mercedes-Benz,Sprinter 2-t,"B901, B902",Van,2000,2006,CDI,2.1,60,208,RWD,DB1959,DB1978,,Std. 4-Wheel Disc
Mercedes-Benz,"Sprinter 3,5-t","B907, B910",Platform/Chassis,2018,2021,CDI,2.2,84,311,RWD,DB1973,DB2695,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t",B906,Van,2006,2009,CDI,2.1,80,311,RWD,DB1973,DB1972,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t","B907, B910",Platform/Chassis,2018,2021,CDI,2.2,84,311,FWD,DB1973,DB2695,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t","B907, B910",Van,2018,2021,CDI,2.2,84,311,FWD,DB1973,DB2695,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t",B906,Platform/Chassis,2006,2009,CDI,2.1,80,311,RWD,DB1973,DB1972,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t",B906,Platform/Chassis,2016,2018,CDI,2.2,84,311,RWD,DB1973,DB1972,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t","B907, B910",Van,2018,2021,CDI,2.2,84,311,RWD,DB1973,DB2695,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t","B907, B910",Platform/Chassis,2018,2021,CDI,2.2,105,314,RWD,DB1973,DB2695,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t","B907, B910",Platform/Chassis,2018,2021,CDI,2.2,105,314,FWD,DB1973,DB2695,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t","B907, B910",Van,2018,2021,CDI,2.2,105,314,FWD,DB1973,DB2695,,Std. Brake System
Mercedes-Benz,"Sprinter 3,5-t",B906,Platform/Chassis,2006,2016,CDI,2.1,95,313,RWD,DB1973,DB1972,,Std. Brake System
